,Month,Studio,avg_Monthly_cume_Gross,avg_Monthly_gross
0,9,Arenas Entertainment,353121846.423,23270325.7843
0,2,Arenas Entertainment,353087093.912,23268135.1219
0,3,Arenas Entertainment,353052545.568,23265844.4964
0,4,Arenas Entertainment,353017854.195,23263548.9124
0,6,Picture This Entert…,352948204.009,23258960.3198
0,7,Picture This Entert…,352843794.917,23252081.7847
0,9,Picture This Entert…,352774223.984,23247501.4595
0,11,Picture This Entert…,352704711.253,23242923.4858
0,2,Picture This Entert…,352635207.185,23238343.2646
0,3,Picture This Entert…,352565790.477,23233767.9213
0,4,Picture This Entert…,352461646.73,23226905.2791
0,5,Picture This Entert…,352357520.476,23220041.505
0,10,Picture This Entert…,352322858.961,23217762.2196
0,12,Picture This Entert…,352288205.763,23215477.3249
0,1,Picture This Entert…,352253583.693,23213193.2291
0,8,Picture This Entert…,352218902.692,23210908.4905
0,6,UTV Communications,351908361.186,23190776.4199
0,7,UTV Communications,351599875.938,23170900.8383
0,9,UTV Communications,351258368.661,23148672.3371
0,12,UTV Communications,350953756.28,23130958.3008
0,1,UTV Communications,350622856.661,23109027.3205
0,2,UTV Communications,350250806.838,23085051.8808
0,4,UTV Communications,350012681.834,23069568.7424
0,5,UTV Communications,349842650.921,23058380.5853
0,8,UTV Communications,349504515.876,23036862.8927
0,11,UTV Communications,349232981.322,23019297.0364
0,3,UTV Communications,348964376.349,23001611.4931
0,10,UTV Communications,348762275.844,22988525.142
0,7,Warner Independent,348665307.929,22984064.3626
0,8,Warner Independent,348583331.051,22981359.224
0,9,Warner Independent,348484821.917,22974414.6115
0,10,Warner Independent,348419114.732,22969094.299
0,11,Warner Independent,348323417.075,22961874.4829
0,3,Warner Independent,348200722.391,22953857.3481
0,4,Warner Independent,348071380.37,22944983.5141
0,5,Warner Independent,347972038.953,22938353.2335
0,6,Warner Independent,347904571.71,22933917.8936
0,12,Warner Independent,347818694.839,22927902.5589
0,1,Warner Independent,347764241.735,22924113.1461
0,2,Warner Independent,347711397.354,22920412.1554
0,7,Random Media,347677623.238,22918186.3097
0,7,Palm/Manga,347643855.753,22915961.1165
0,8,Palm/Manga,347610104.677,22913739.5254
0,9,Palm/Manga,347576359.908,22911519.0294
0,10,Palm/Manga,347542677.206,22909307.1841
0,11,Palm/Manga,347509009.787,22907084.7762
0,12,Palm/Manga,347475311.172,22904861.2996
0,7,Sky Harbor Basement,347441584.719,22902639.6304
0,8,Sky Harbor Basement,347407864.217,22900416.9178
0,7,Pathfinder,347374149.225,22898195.273
0,8,Pathfinder,347340448.006,22895975.9361
0,9,Pathfinder,347306754.98,22893755.2014
0,10,Pathfinder,347273064.058,22891534.1073
0,8,Cinema Libre,347206120.194,22887139.3976
0,9,Cinema Libre,346970975.61,22871632.8924
0,12,Cinema Libre,346836559.526,22862775.162
0,2,Cinema Libre,346702269.389,22853922.0627
0,4,Cinema Libre,346568069.853,22845092.9981
0,6,Cinema Libre,346400601.793,22834062.539
0,10,Cinema Libre,346266619.9,22825233.2262
0,5,Cinema Libre,346132825.31,22816430.5943
0,7,Cinema Libre,345965928.464,22805436.4909
0,11,Cinema Libre,345832257.441,22796627.9266
0,1,Cinema Libre,345698732.433,22787829.7089
0,3,Cinema Libre,345531981.387,22776833.7579
0,8,ZeeTV,345498709.347,22774641.3208
0,8,Benji Returns,345465862.523,22772730.0457
0,9,Benji Returns,345433928.279,22770603.9865
0,10,Benji Returns,345401685.612,22768411.6071
0,11,Benji Returns,345368726.878,22766214.9134
0,9,Eden Rock/Abramorama,345335410.142,22764020.6072
0,10,Eden Rock/Abramorama,345302098.709,22761824.8004
0,11,Eden Rock/Abramorama,345268801.204,22759629.9419
0,9,P&A Releasing,345235537.624,22757472.5702
0,9,Illuminare,345202243.546,22755278.7018
0,3,Illuminare,345168958.757,22753085.7437
0,7,Illuminare,345135679.965,22750893.2713
0,8,Illuminare,345102406.327,22748700.4122
0,10,Illuminare,345069139.594,22746507.8317
0,11,Illuminare,345035897.761,22744320.2189
0,12,Illuminare,345002657.928,22742128.8121
0,9,Mind the Gap,344969408.522,22739937.6685
0,9,Focus/Rogue Pictures,344879450.032,22736616.0646
0,10,Focus/Rogue Pictures,344798103.482,22731441.7423
0,11,Focus/Rogue Pictures,344744205.655,22728643.8283
0,12,Focus/Rogue Pictures,344715888.185,22726558.4368
0,1,Focus/Rogue Pictures,344685252.411,22725768.9361
0,2,Focus/Rogue Pictures,344657684.109,22723963.8135
0,5,Focus/Rogue Pictures,344597350.435,22721830.8415
0,6,Focus/Rogue Pictures,344544096.555,22719318.5644
0,7,Focus/Rogue Pictures,344491183.82,22715780.8856
0,3,Focus/Rogue Pictures,344458051.828,22713606.6967
0,4,Focus/Rogue Pictures,344425272.913,22711538.4275
0,8,Focus/Rogue Pictures,344395510.272,22709881.0158
0,9,RBC Radio,344362392.584,22707703.5635
0,10,RBC Radio,344329344.139,22705530.0812
0,11,RBC Radio,344296250.495,22703347.5889
0,12,RBC Radio,344263200.419,22701164.9942
0,1,RBC Radio,344230120.127,22698982.6099
0,2,RBC Radio,344197089.271,22696802.4636
0,3,RBC Radio,344164024.102,22694621.0873
0,4,RBC Radio,344130965.972,22692440.4345
0,9,IFG,344097896.285,22690259.6397
0,10,Luke Films,344032810.079,22685951.6956
0,11,Luke Films,343968323.404,22681619.1891
0,12,Luke Films,343903501.761,22677266.3915
0,1,Luke Films,343838235.505,22672923.6931
0,2,Luke Films,343806015.479,22670776.7142
0,3,Luke Films,343773886.002,22668610.4807
0,4,Luke Films,343742024.59,22666443.9004
0,5,Luke Films,343709963.676,22664269.652
0,6,Luke Films,343677912.103,22662094.5711
0,7,Luke Films,343646109.197,22659921.2871
0,8,Luke Films,343614080.462,22657748.0671
0,9,Luke Films,343582309.573,22655577.8872
0,10,Tartan Films,343516468.702,22651231.5817
0,11,Tartan Films,343417712.894,22644717.2767
0,12,Tartan Films,343319030.046,22638209.5979
0,1,Tartan Films,343220363.148,22631704.4192
0,2,Tartan Films,343121765.034,22625205.3578
0,3,Tartan Films,343023290.341,22618722.2262
0,4,Tartan Films,342924966.315,22612268.3939
0,5,Tartan Films,342826887.313,22605825.075
0,6,Tartan Films,342728997.627,22599384.1501
0,7,Tartan Films,342631424.846,22592936.239
0,8,Tartan Films,342533515.025,22586458.6226
0,9,Tartan Films,342468395.398,22582140.1598
0,11,Newmark/Echelon Ent.,342435644.656,22579980.4404
0,11,Painted Zebra Relea…,342402920.025,22577822.0974
0,1,Painted Zebra Relea…,342370197.491,22575664.5405
0,2,Painted Zebra Relea…,342337482.017,22573506.2709
0,3,Painted Zebra Relea…,342304794.631,22571349.6847
0,4,Painted Zebra Relea…,342272120.061,22569193.0226
0,11,Non Fiction Films,342239414.886,22567035.9607
0,11,Every Tribe Enterta…,342206708.874,22564882.599
0,11,Atopia,342174006.357,22562726.3581
0,11,Mela Films,342108692.838,22558415.6623
0,12,Mela Films,342043388.332,22554111.24
0,1,Mela Films,342010734.085,22551957.9004
0,2,Mela Films,341978116.139,22549806.4869
0,3,Mela Films,341945518.637,22547657.0492
0,4,Mela Films,341912922.311,22545507.3355
0,5,Mela Films,341880378.784,22543358.9609
0,6,Mela Films,341847822.085,22541208.076
0,7,Mela Films,341815336.928,22539058.7568
0,8,Mela Films,341782840.044,22536909.4801
0,9,Mela Films,341750390.113,22534760.302
0,10,Mela Films,341717917.715,22532610.4445
0,11,Slowhand Cinema,341587649.834,22524024.8708
0,3,Slowhand Cinema,341457575.677,22515509.0477
0,4,Slowhand Cinema,341328163.46,22507059.729
0,5,Slowhand Cinema,341263705.904,22502790.1555
0,6,Slowhand Cinema,341166372.095,22496365.1571
0,10,Slowhand Cinema,341101650.636,22492135.2381
0,12,Slowhand Cinema,341004503.34,22485804.5827
0,1,Slowhand Cinema,340939580.647,22481533.3156
0,7,Slowhand Cinema,340907120.07,22479393.4127
0,9,Slowhand Cinema,340842427.777,22475120.8881
0,2,Slowhand Cinema,340777564.321,22470850.7654
0,8,Slowhand Cinema,340745192.209,22468723.0246
0,12,Maxmedia/Endgame,340712768.596,22466585.4968
0,1,Maxmedia/Endgame,340680354.843,22464449.3414
0,2,Maxmedia/Endgame,340647957.871,22462314.8322
0,3,Maxmedia/Endgame,340615577.264,22460179.8215
0,4,Maxmedia/Endgame,340583184.804,22458043.5706
0,1,Geneon Entertainment,340550823.404,22455919.4563
0,1,Lumiere Productions,340518436.391,22453783.9415
0,2,Economic Projections,340486067.131,22451653.4037
0,2,Lange,340453708.942,22449535.247
0,2,Cockeyed Caravan,340421340.696,22447401.1589
0,3,Cockeyed Caravan,340388978.739,22445267.3632
0,4,Cockeyed Caravan,340356623.319,22443134.1194
0,5,Cockeyed Caravan,340324274.369,22441001.038
0,2,High Cotton Films,340291931.041,22438868.7185
0,3,High Cotton Films,340259595.543,22436736.8141
0,3,Arab Film Distribution,340227264.199,22434605.0052
0,7,Arab Film Distribution,340162619.299,22430342.4846
0,11,Arab Film Distribution,340130306.021,22428211.8106
0,3,Freestyle Releasing,339937599.219,22415658.1285
0,4,Freestyle Releasing,339652162.486,22397479.0586
0,5,Freestyle Releasing,339338950.514,22377811.1767
0,6,Freestyle Releasing,339057995.662,22358875.3816
0,7,Freestyle Releasing,338806854.396,22342481.2083
0,8,Freestyle Releasing,338586167.041,22328225.4751
0,9,Freestyle Releasing,338241969.894,22306737.4506
0,10,Freestyle Releasing,337967230.701,22290374.8494
0,11,Freestyle Releasing,337660849.044,22270467.9488
0,12,Freestyle Releasing,337475387.563,22258246.8051
0,1,Freestyle Releasing,337318713.703,22248389.9083
0,2,Freestyle Releasing,337160910.699,22238117.4842
0,3,Holedigger Studios,337129233.478,22236061.1024
0,4,Holedigger Studios,337097879.295,22234027.0161
0,5,Holedigger Studios,337066591.323,22231955.4857
0,6,Holedigger Studios,337035356.083,22229869.592
0,11,Holedigger Studios,337003699.725,22227800.575
0,12,Holedigger Studios,336972109.295,22225717.2016
0,1,Holedigger Studios,336940501.675,22223627.4891
0,3,Ariztical Entertain…,336908807.319,22221539.6122
0,4,Ariztical Entertain…,336877145.08,22219456.7399
0,5,Ariztical Entertain…,336845501.214,22217369.1342
0,3,Romar,336813822.29,22215279.9901
0,1,Romar,336782768.202,22213417.1107
0,4,FilmMates Partners,336751102.155,22211329.206
0,4,Matson,336687801.156,22207161.233
0,5,Matson,336656186.546,22205078.2104
0,6,Matson,336592957.008,22200907.1901
0,7,Matson,336529740.193,22196739.6939
0,8,Matson,336498151.407,22194657.5488
0,9,Matson,336466585.955,22192576.4078
0,10,Matson,336435018.863,22190493.9338
0,4,Dark Forest Releasing,336403419.935,22188410.0494
0,4,IDP/Goldwyn/Roadside,336340363.51,22184285.1999
0,5,IDP/Goldwyn/Roadside,336277764.735,22180288.5264
0,6,IDP/Goldwyn/Roadside,336184324.926,22174247.2762
0,7,IDP/Goldwyn/Roadside,336092131.92,22168210.3751
0,8,IDP/Goldwyn/Roadside,335999888.724,22162048.8222
0,9,IDP/Goldwyn/Roadside,335940418.794,22158151.4935
0,10,IDP/Goldwyn/Roadside,335850622.597,22152526.4538
0,11,IDP/Goldwyn/Roadside,335792198.013,22148921.7055
0,12,IDP/Goldwyn/Roadside,335736536.956,22145062.1088
0,1,IDP/Goldwyn/Roadside,335679274.781,22141053.8042
0,2,IDP/Goldwyn/Roadside,335650967.286,22139042.6433
0,3,IDP/Goldwyn/Roadside,335621998.848,22136998.6164
0,4,Goodbye Cruel Relea…,335590554.296,22134925.8438
0,5,Goodbye Cruel Relea…,335559120.707,22132853.3131
0,6,Goodbye Cruel Relea…,335527702.739,22130781.5022
0,7,Goodbye Cruel Relea…,335496292.323,22128709.0785
0,8,Goodbye Cruel Relea…,335464883.573,22126637.2457
0,9,Goodbye Cruel Relea…,335402091.315,22122499.7872
0,10,Goodbye Cruel Relea…,335370700.866,22120429.9112
0,11,Goodbye Cruel Relea…,335339309.998,22118359.2158
0,12,Goodbye Cruel Relea…,335307958.767,22116289.221
0,1,Goodbye Cruel Relea…,335276607.474,22114219.5268
0,2,Goodbye Cruel Relea…,335245263.871,22112150.1063
0,3,Goodbye Cruel Relea…,335213907.835,22110080.81
0,5,Laemmle/Zeller Film,335182539.431,22108012.551
0,11,Laemmle/Zeller Film,335088474.333,22101811.0264
0,12,Laemmle/Zeller Film,335025794.81,22097677.8478
0,1,Laemmle/Zeller Film,334994463.35,22095611.1452
0,5,California Newsreel,334963138.972,22093546.9535
0,6,California Newsreel,334931832.993,22091484.0813
0,7,California Newsreel,334900522.428,22089419.3264
0,10,California Newsreel,334869220.461,22087356.8481
0,11,California Newsreel,334837933.245,22085294.3868
0,12,California Newsreel,334806653.183,22083231.756
0,1,California Newsreel,334775383.218,22081168.5844
0,2,California Newsreel,334744121.109,22079105.6612
0,3,California Newsreel,334712848.271,22077042.4984
0,5,Bauer Martinez,334681595.371,22074990.5369
0,6,Bauer Martinez,334650376.214,22072930.0001
0,7,Bauer Martinez,334587938.474,22068818.6193
0,8,Bauer Martinez,334556726.044,22066762.3743
0,9,Bauer Martinez,334525503.482,22064701.5733
0,12,Bauer Martinez,334494265.507,22062642.5177
0,5,Cinema V,334463031.578,22060583.2663
0,6,Cinema V,334431804.394,22058524.3673
0,7,Cinema V,334400583.475,22056465.3742
0,8,Cinema V,334369372.905,22054407.2084
0,9,Cinema V,334338170.367,22052349.5632
0,6,Picturehouse,334228584.516,22046724.3773
0,7,Picturehouse,334121011.409,22040596.7262
0,8,Picturehouse,334022059.145,22033552.8416
0,9,Picturehouse,333895964.092,22026114.1021
0,10,Picturehouse,333729057.315,22014196.7282
0,11,Picturehouse,333579532.726,22004040.1763
0,12,Picturehouse,333456160.628,21996027.3937
0,1,Picturehouse,333368392.128,21992013.6331
0,2,Picturehouse,333290339.743,21987415.528
0,3,Picturehouse,333221440.574,21982025.6428
0,4,Picturehouse,333146679.29,21976277.5439
0,5,Picturehouse,333069840.144,21970221.7779
0,6,Embrem Entertainment,333007969.103,21966140.8465
0,9,Embrem Entertainment,332977032.416,21964100.6196
0,4,Embrem Entertainment,332884258.919,21957982.4731
0,5,Embrem Entertainment,332853359.882,21955945.3853
0,1,Embrem Entertainment,332822449.374,21953907.2227
0,3,Embrem Entertainment,332791544.848,21951868.8436
0,11,Embrem Entertainment,332760647.573,21949831.6752
0,12,Embrem Entertainment,332729754.56,21947793.8527
0,2,Embrem Entertainment,332698867.334,21945756.4174
0,6,Arrival Pictures,332637131.443,21941683.9233
0,7,Arrival Pictures,332606293.374,21939653.1488
0,8,Arrival Pictures,332575468.146,21937620.3277
0,9,Arrival Pictures,332544678.736,21935588.975
0,10,Arrival Pictures,332513857.049,21933554.3698
0,11,Arrival Pictures,332483042.755,21931520.3766
0,12,Arrival Pictures,332452291.145,21929487.918
0,1,Arrival Pictures,332421514.133,21927455.1697
0,2,Arrival Pictures,332390703.532,21925421.52
0,4,Arrival Pictures,332359898.888,21923388.2356
0,5,Arrival Pictures,332329100.01,21921355.3347
0,7,First Run/Icarus,332267483.552,21917294.2957
0,8,First Run/Icarus,332236681.925,21915262.8417
0,11,First Run/Icarus,332205887.859,21913231.5164
0,2,First Run/Icarus,332175096.747,21911200.4983
0,3,First Run/Icarus,332144311.941,21909170.2917
0,5,First Run/Icarus,332113532.41,21907140.1359
0,1,First Run/Icarus,332082762.207,21905110.341
0,6,First Run/Icarus,332051997.979,21903081.4256
0,7,Fader Films,332021241.662,21901053.891
0,1,Fader Films,331990493.666,21899026.3668
0,2,Fader Films,331959751.592,21896998.012
0,8,International Film …,331684038.869,21878825.4239
0,9,International Film …,331439564.01,21862725.6648
0,10,International Film …,331164899.759,21844597.7052
0,11,International Film …,330951709.631,21830500.9386
0,12,International Film …,330738723.476,21816408.7077
0,1,International Film …,330495106.507,21800329.6769
0,2,International Film …,330191222.477,21780290.8828
0,3,International Film …,329918331.793,21762307.9898
0,4,International Film …,329615455.37,21742321.557
0,5,International Film …,329282987.413,21720379.98
0,6,International Film …,328951061.373,21698469.2718
0,7,International Film …,328680072.058,21680622.1978
0,8,DEJ Productions,328649939.563,21678641.8768
0,8,Dinsdale Releasing,328619805.453,21676654.6181
0,9,Viz Pictures,328589676.452,21674667.4668
0,10,Viz Pictures,328559558.095,21672681.1213
0,11,Viz Pictures,328529445.232,21670695.0618
0,9,Aloha Releasing,328499453.727,21668761.0276
0,10,Aloha Releasing,328469717.591,21666921.1845
0,11,Aloha Releasing,328440426.199,21665014.0408
0,8,Aloha Releasing,328410330.421,21663029.2685
0,10,BB Entertainment,328380376.397,21661109.2781
0,11,BB Entertainment,328350441.585,21659136.6271
0,10,Vineyard Distribution,328320554.549,21657266.5521
0,11,Vineyard Distribution,328291094.33,21655334.5005
0,12,Vineyard Distribution,328261890.562,21653361.6552
0,1,Vineyard Distribution,328232547.889,21651384.6981
0,2,Vineyard Distribution,328203227.043,21649404.0949
0,3,Vineyard Distribution,328173544.528,21647422.3541
0,10,Meadowbrook,328143498.193,21645441.0362
0,11,Meadowbrook,328113464.129,21643462.0478
0,12,Meadowbrook,328083458.174,21641485.6274
0,1,Meadowbrook,328053468.409,21639507.7281
0,3,Meadowbrook,328023479.247,21637528.1332
0,4,Meadowbrook,327993472.364,21635548.0488
0,10,First Independent P…,327873694.23,21627638.6943
0,11,First Independent P…,327783919.18,21621716.9905
0,12,First Independent P…,327724089.431,21617765.4728
0,1,First Independent P…,327634385.842,21611839.571
0,2,First Independent P…,327604495.809,21609865.4747
0,3,First Independent P…,327514765.629,21603941.5473
0,6,First Independent P…,327395228.242,21596066.3184
0,7,First Independent P…,327305677.15,21590165.5813
0,8,First Independent P…,327186374.051,21582304.293
0,9,First Independent P…,327067213.903,21574457.7324
0,4,First Independent P…,327007545.944,21570527.0904
0,5,First Independent P…,326888304.623,21562676.2885
0,11,Lovett,326858511.668,21560716.5774
0,12,Lovett,326828720.079,21558751.2823
0,2,Lovett,326798949.695,21556787.4713
0,3,Lovett,326769214.854,21554825.2073
0,11,Weinstein Co.,326602902.318,21551649.3066
0,12,Weinstein Co.,326427815.944,21554513.3976
0,1,Weinstein Co.,326435598.857,21578696.9167
0,2,Weinstein Co.,326491807.766,21586291.7565
0,3,Weinstein Co.,326637129.207,21575401.9126
0,4,Weinstein Co.,326728261.597,21559269.0382
0,5,Weinstein Co.,326710880.19,21540426.6683
0,9,Weinstein Co.,326593845.164,21539183.0456
0,10,Weinstein Co.,326477738.363,21521622.5732
0,6,Weinstein Co.,326343621.776,21506853.784
0,7,Weinstein Co.,326159625.354,21497217.2983
0,8,Weinstein Co.,325949894.735,21505626.7749
0,11,Typecast Releasing,325891186.499,21501758.0533
0,3,Typecast Releasing,325773891.333,21494017.1961
0,12,Typecast Releasing,325744572.791,21492082.1367
0,1,Typecast Releasing,325715274.677,21490148.9556
0,2,Typecast Releasing,325627374.927,21484353.6384
0,4,Typecast Releasing,325539563.164,21478557.9915
0,5,Typecast Releasing,325451813.356,21472763.2266
0,6,Typecast Releasing,325364072.974,21466971.4146
